Company,Loan ID,True Payment Date,True Devolution,True Total Payment,True Payment Currency,True Principal Payment,True Interest Payment,True Fee Payment,True Other Payment,True Tax Payment,True Fee Tax Payment,True Rebates,True Outstanding Loan Value,True Payment Status
ABT,DSB0812-013,2025-02-07,201.6,"2,016",USD,"1,754.33",0,53.16,,0,6.91,0.0,0,On Time
ABT,DSB0251-001,2024-07-16,0,"1,670.26",USD,"1,149.47",310.67,150.2,,40.39,19.53,0.0,201.01,Prepayment
ABT,DSB1213-001,2025-07-04,0,823.93,USD,803.29,10.13,8.13,,1.32,1.06,0.0,0,On Time
ABT,DSB1231-004,2025-07-04,0,"7,850.46",USD,"7,707.1",80.31,46.56,,10.44,6.05,0.0,0,Prepayment
ABT,DSB1198-002,2025-07-14,0,23.84,USD,23.84,0,0.0,,0,0,0.0,0,Late
ABT,DSB0552-001,2025-01-28,0,198.28,USD,196.56,1.52,0.0,,0.2,0,0.0,"1,007.1",Late
ABT,DSB0688-007,2025-01-28,31.93,456.14,USD,422.01,1.95,0.0,,0.25,0,0.0,0,Late
ABT,DSB0988-011,2025-04-24,110.17,"1,101.75",USD,947,0,39.45,,0,5.13,0.0,0,Prepayment
ABT,DSB1204-004,2025-06-26,0,387.66,USD,371.49,7.95,6.36,,1.03,0.83,0.0,0,On Time
ABT,DSB0598-001,2024-11-11,"5,758.69","58,737.4",USD,"51,137.96",101.81,1527.17,,13.24,198.53,0.0,0,Prepayment
ABT,DSB0758-002,2025-01-16,245.85,"2,491.35",USD,"2,107.38",2.91,119.32,,0.38,15.51,0.0,0,On Time
ABT,DSB1154-015,2025-06-12,120.14,"1,201.37",USD,"1,027.22",0,47.8,,0,6.21,0.0,0,On Time
ABT,DSB1266-002,2025-07-29,0,"2,574.3",USD,"2,503.55",39.84,22.77,,5.18,2.96,0.0,0,Prepayment
ABT,DSB0117-001,2024-08-26,176.17,"2,019.31",USD,"1,585.58",0,227.93,,0,29.63,0.0,0,Prepayment
ABT,DSB1129-003,2025-07-22,0,486.26,USD,452.82,19.21,10.38,,2.5,1.35,0.0,54.57,Late
ABT,DSB0694-003,2024-12-19,120.23,"1,202.32",USD,"1,025.08",0,50.45,,0,6.56,0.0,0,On Time
ABT,DSB0578-014,2024-10-16,37.31,373.16,USD,322.04,0,12.22,,0,1.59,0.0,0,Prepayment
ABT,DSB1094-001,2025-05-22,0,"3,040.76",USD,"3,032.17",0,7.6,,0,0.99,0.0,0,Prepayment
ABT,DSB0816-005,2025-02-26,944.5,"11,200",USD,"9,658.07",155.31,373.39,,20.19,48.54,0.0,0,Late
ABT,DSB1004-010,2025-04-29,0,"10,940",USD,"10,732.22",151.12,32.75,,19.65,4.26,0.0,170.77,Prepayment
ABT,DSB1279-003,2025-07-09,0,"1,864.76",USD,"1,820.75",21.47,17.48,,2.79,2.27,0.0,0,Prepayment
ABT,DSB1114-030,2025-06-16,9.9,100.14,USD,85.76,0.99,2.97,,0.13,0.39,0.0,0,Late
ABT,DSB0315-003,2024-12-09,37.65,"1,073.33",USD,911.53,61.66,48.2,,8.02,6.27,0.0,0,Late
ABT,DSB0263-004,2024-12-09,46.51,"1,461.2",USD,"1,335.17",9.94,60.43,,1.29,7.86,0.0,0,Late
ABT,DSB0897-039,2025-03-07,100.93,"1,017",USD,903.39,0.68,10.54,,0.09,1.37,0.0,0,Late
ABT,DSB0897-027,2025-03-07,100.93,"1,017",USD,903.39,0.68,10.54,,0.09,1.37,0.0,0,Late
ABT,DSB0897-035,2025-03-07,100.93,"1,017",USD,903.39,0.68,10.54,,0.09,1.37,0.0,0,Late
ABT,DSB0897-021,2025-03-07,114.33,"1,152",USD,"1,023.31",0.77,11.94,,0.1,1.55,0.0,0,Late
ABT,DSB0174-001,2024-05-18,64.77,739.1,USD,582.95,0,80.87,,0,10.51,0.0,0,On Time
ABT,DSB0748-001,2025-02-11,143.11,"2,284.8",USD,"1,964.36",75.55,81.38,,9.82,10.58,0.0,0,Late
ABT,DSB0604-002,2025-02-28,0,"1,539.34",USD,"1,524.73",12.93,0.0,,1.68,0,0.0,43.59,Late
ABT,DSB0130-001,2024-07-25,172.9,"1,900",USD,"1,580.63",2.41,127.2,,0.31,16.54,0.0,0,Late
ABT,DSB0264-010,2025-02-19,0,935.64,USD,682.2,189.81,34.47,,24.68,4.48,0.0,120.92,Late
ABT,DSB1026-001,2025-05-07,"7,225.01","72,250.08",USD,"62,799.39",0,1969.63,,0,256.05,0.0,0,Prepayment
ABT,DSB0677-050,2025-01-06,175.71,"2,268",USD,"1,973.39",45.21,60.01,,5.88,7.8,0.0,0,Prepayment
ABT,DSB0923-004,2025-03-12,157,"1,570",USD,"1,381.62",0,27.77,,0,3.61,0.0,0,Prepayment
ABT,DSB0164-001,2024-06-04,180.46,"2,660.45",USD,"2,241.06",60.66,150.78,,7.89,19.6,0.0,0,Late
ABT,DSB1098-001,2025-05-24,0,"1,281.42",USD,"1,258.39",12.69,7.69,,1.65,1,0.0,14.34,Prepayment
ABT,DSB1053-013,2025-05-14,274.28,"2,828",USD,"2,481.29",7.54,56.56,,0.98,7.35,0.0,0,Late
ABT,DSB0783-006,2025-01-21,87.89,878.86,USD,715.35,0,66.92,,0,8.7,0.0,0,Prepayment
ABT,DSB0386-003,2024-03-08,269.2,"2,796.28",USD,"2,422.8",0,92.28,,0,12,0.0,0,Prepayment
ABT,DSB0263-005,2024-11-19,0,618.12,USD,510.15,68.59,26.96,,8.92,3.5,0.0,85.45,Late
ABT,DSB0775-001,2025-01-20,259,"2,590",USD,"2,157.64",0,153.42,,0,19.94,0.0,0,Late
ABT,DSB0113-001,2024-07-09,494.56,"5,187.84",USD,"4,512.57",6.05,153.87,,0.79,20,0.0,0,Late
ABT,DSB0955-010,2025-04-14,13.56,138.99,USD,119.1,0.3,5.3,,0.04,0.69,0.0,0,Late
ABT,DSB0466-001,2024-10-07,459.17,"5,133.13",USD,"4,354.65",47.91,234.66,,6.23,30.51,0.0,0,Late
ABT,DSB0218-001,2024-07-27,44.34,443.4,USD,359.53,0,34.98,,0,4.55,0.0,0,Prepayment
ABT,DSB0955-021,2025-04-23,6.86,79.1,USD,67.78,0.93,3.02,,0.12,0.39,0.0,0,Late
ABT,DSB0947-003,2025-05-30,"1,719.69","33,087",USD,"28,809.39","1,406.2",857.44,,182.81,111.47,0.0,0,Late
ABT,DSB0136-002,2024-07-16,142.86,"1,523.78",USD,"1,304.36",1.83,65.92,,0.24,8.57,0.0,0,Late
ABT,DSB1250-007,2025-07-04,0,"1,418.08",USD,"1,394.24",10.55,10.55,,1.37,1.37,0.0,0,On Time
ABT,DSB0077-001,2024-08-27,0,"8,440.28",USD,"7,584.55",757.28,0.0,,98.45,0,0.0,"2,776.64",Prepayment
ABT,DSB1191-006,2025-07-03,0,467.97,USD,467.62,0.31,0.0,,0.04,0,0.0,0,Late
ABT,DSB1047-005,2025-07-14,0,"9,998.85",USD,"9,273.6",427.72,214.1,,55.6,27.83,0.0,0,On Time
ABT,DSB1192-002,2025-07-17,0,"5,286.8",USD,"3,184.22","1,430.77",429.92,,186,55.89,0.0,"39,321.91",Prepayment
ABT,DSB0181-005,2024-08-01,52.92,536.3,USD,450.62,0.63,28.36,,0.08,3.69,0.0,0,Prepayment
ABT,DSB0513-001,2025-01-16,0,"2,214.8",USD,"1,795.26",240.97,130.3,,31.33,16.94,0.0,50.82,Late
ABT,DSB1056-001,2025-05-09,669.93,"6,699.25",USD,"5,774.63",0,225.39,,0,29.3,0.0,0,Late
ABT,DSB0603-001,2024-12-06,0,446.8,USD,443.77,2.68,0.0,,0.35,0,0.0,"1,384.65",Late
ABT,DSB1080-002,2025-06-04,439.02,"4,949.4",USD,"4,244.27",49.49,186.01,,6.43,24.18,0.0,0,Late
ABT,DSB1037-001,2025-04-25,0,0.01,USD,0,0,0.0,,0,0.01,0.0,"3,082.23",Prepayment
ABT,DSB0291-001,2024-11-21,118.76,479.97,USD,359.95,1.12,0.0,,0.15,0,0.0,0,Late
ABT,DSB1097-001,2025-05-22,0,"7,119",USD,"6,950.06",64.07,85.43,,8.33,11.11,0.0,72.4,Prepayment
ABT,DSB0846-006,2025-05-22,"1,144.4","17,588",USD,"16,396.9",41.33,0.0,,5.37,0,0.0,0,Late
ABT,DSB0999-001,2025-04-29,442.18,"4,421.76",USD,"3,829.69",0,132.65,,0,17.24,0.0,0,Prepayment
ABT,DSB0394-002,2024-02-23,276.64,"2,856",USD,"2,489.76",0,79.29,,0,10.31,0.0,0,On Time
ABT,DSB1141-001,2025-06-24,0,530.47,USD,523.46,1.44,4.76,,0.19,0.62,0.0,0,Prepayment
ABT,DSB1207-001,2025-06-24,0,"1,067.9",USD,"1,046.92",9.04,9.52,,1.18,1.24,0.0,0,Prepayment
ABT,DSB0672-001,2024-12-09,425.6,"4,256",USD,"3,676.51",0,136.19,,0,17.7,0.0,0,Late
ABT,DSB0131-002,2024-07-17,146.84,"1,566.56",USD,"1,321.62",0,86.81,,0,11.29,0.0,0,Prepayment
ABT,DSB0897-015,2025-03-07,147.38,"1,485",USD,"1,319.1",0.99,15.4,,0.13,2,0.0,0,Late
ABT,DSB1033-001,2025-07-01,"3,926.86","41,306.86",USD,"34,125.91","1,803.74",1075.98,,234.49,139.88,0.0,0,Late
ABT,DSB1191-008,2025-07-15,0,370.52,USD,369.4,0.99,0.0,,0.13,0,0.0,0,Late
ABT,DSB0480-007,2024-09-20,120.48,"1,204.76",USD,"1,014.12",0,62.09,,0,8.07,0.0,0,On Time
ABT,DSB0315-002,2024-12-02,116.11,"1,950.08",USD,"1,707.01",22.1,90.26,,2.87,11.73,0.0,0,Late
ABT,DSB0634-001,2024-11-22,665,"6,650",USD,"5,637.3",0,307.7,,0,40,0.0,0,On Time
ABT,DSB0496-001,2024-10-04,407.68,"4,076.8",USD,"3,450.34",0,193.61,,0,25.17,0.0,0,On Time
ABT,DSB0491-004,2024-10-04,227.42,"2,274.19",USD,"1,955.46",0,80.81,,0,10.5,0.0,0,Prepayment
ABT,DSB0879-013,2025-02-27,55.93,559.35,USD,480.83,0,19.99,,0,2.6,0.0,0,Prepayment
ABT,DSB0818-005,2025-01-29,94.8,948,USD,835.83,0,15.37,,0,2,0.0,0,Prepayment
ABT,DSB0629-004,2024-11-07,190.1,"1,901",USD,"1,673.5",0,33.1,,0,4.3,0.0,0,On Time
ABT,DSB0621-040,2024-11-07,148.5,"1,485",USD,"1,287.82",0,43.08,,0,5.6,0.0,0,On Time
ABT,DSB1115-004,2025-06-06,134.88,"1,348.8",USD,"1,168.2",0,40.46,,0,5.26,0.0,0,On Time
ABT,DSB0290-008,2024-10-31,9.44,592.71,USD,468.8,44.1,57.2,,5.73,7.44,0.0,0,Late
ABT,DSB0180-001,2024-05-17,"3,557.09","41,104.49",USD,"35,469.4",339.8,1499.14,,44.17,194.89,0.0,0,Late
ABT,DSB0552-001,2024-12-16,0,278.97,USD,257.94,18.61,0.0,,2.42,0,0.0,"2,544.74",Late
ABT,DSB0528-053,2024-12-11,0.87,16.4,USD,13.68,0.68,0.96,,0.09,0.12,0.0,0,Late
ABT,DSB0975-001,2025-05-24,0,"14,674.15",USD,"14,348.3",288.36,0.0,,37.49,0,0.0,"11,237.81",Late
ABT,DSB0646-004,2024-11-27,732.95,"7,329.51",USD,"6,371.25",0,199.39,,0,25.92,0.0,0,Prepayment
ABT,DSB0747-001,2025-05-13,0,545.13,USD,0,"2,172.45",0.0,,282.42,0,0.0,"17,214.65",Late
ABT,DSB0171-001,2024-05-24,792.69,"9,158.37",USD,"7,894.81",74.79,341.91,,9.72,44.45,0.0,0,Late
ABT,DSB0772-002,2025-01-27,116.79,"1,305.6",USD,"1,113.58",12.19,54.39,,1.58,7.07,0.0,0,Late
ABT,DSB0127-001,2024-08-19,48.75,920.87,USD,777.38,33.3,50.54,,4.33,6.57,0.0,0,Prepayment
ABT,DSB0144-001,2024-08-19,121.18,"1,380",USD,"1,090.63",0,148.84,,0,19.35,0.0,0,Prepayment
ABT,DSB0375-001,2024-04-05,"3,912.55","41,500",USD,"35,213",0,2101.28,,0,273.17,0.0,0,On Time
ABT,DSB0113-006,2024-07-09,224.22,"2,352",USD,"2,045.85",2.74,69.76,,0.36,9.07,0.0,0,Late
ABT,DSB0778-012,2025-01-10,245.78,"2,457.76",USD,"2,121.29",0,80.26,,0,10.43,0.0,0,Prepayment
ABT,DSB0528-004,2024-09-27,1.23,12.3,USD,10.26,0,0.72,,0,0.09,0.0,0,Prepayment
ABT,DSB0495-002,2024-09-27,130,"1,300",USD,"1,073.17",0,85.69,,0,11.14,0.0,0,Prepayment
ABT,DSB1052-001,2025-05-20,36.41,413.1,USD,351.28,4.34,18.15,,0.56,2.36,0.0,0,Late
ABT,DSB0974-032,2025-04-05,150.91,"1,532.16",USD,"1,361",2.04,15.88,,0.27,2.06,0.0,0,Prepayment
ABT,DSB0974-025,2025-04-05,125.74,"1,276.56",USD,"1,133.95",1.7,13.23,,0.22,1.72,0.0,0,Prepayment
ABT,DSB0094-002,2024-06-30,115.24,"1,237.6",USD,"1,037.16",0,75.4,,0,9.8,0.0,0,Prepayment
ABT,DSB0084-006,2024-07-11,32.01,333.43,USD,288.08,0,11.81,,0,1.53,0.0,0,Prepayment
ABT,DSB0708-001,2025-02-06,0,"5,523.29",USD,"4,689.05",421.87,316.4,,54.84,41.13,0.0,"5,123.42",Late
ABT,DSB0751-004,2025-01-15,107.55,"1,130",USD,971.89,4.82,39.92,,0.63,5.19,0.0,0,Prepayment
ABT,DSB1298-007,2025-07-17,0,116.53,USD,112.35,2.39,1.31,,0.31,0.17,0.0,0,On Time
ABT,DSB0392-002,2024-02-29,912.86,"3,573.74",USD,"2,138.75",175.83,286.23,,22.86,37.21,0.0,0,Prepayment
ABT,DSB1144-002,2025-07-08,177.49,"1,830.3",USD,"1,488.56",48.99,96.36,,6.37,12.53,0.0,0,Late
ABT,DSB1170-002,2025-06-13,0,"3,780.36",USD,"3,776.52",3.4,0.0,,0.44,0,0.0,0,Prepayment
ABT,DSB0687-001,2025-01-11,497.5,"7,000",USD,"5,984.73",179.2,279.0,,23.3,36.27,0.0,0,Prepayment
ABT,DSB0603-001,2024-12-04,0,544.5,USD,384.01,61.43,80.59,,7.99,10.48,0.0,"1,828.43",Late
ABT,DSB0864-001,2025-04-11,22.45,393.24,USD,330.14,14.94,21.04,,1.94,2.73,0.0,0,Prepayment
ABT,DSB0060-001,2024-07-04,113.16,"1,299.5",USD,"1,066.04",4.68,101.78,,0.61,13.23,0.0,0,Late
ABT,DSB0666-002,2025-01-02,88.37,"1,176",USD,"1,000.98",25.87,50.81,,3.36,6.61,0.0,0,Late
ABT,DSB1114-073,2025-06-16,11.8,119.36,USD,102.23,1.18,3.54,,0.15,0.46,0.0,0,Late
ABT,DSB1114-043,2025-06-16,11.8,119.36,USD,102.23,1.18,3.54,,0.15,0.46,0.0,0,Late
ABT,DSB0933-002,2025-06-05,0,"2,221.19",USD,"1,037.39",689.21,358.4,,89.6,46.59,0.0,"8,562.23",Late
ABT,DSB1171-007,2025-06-30,0,164.74,USD,159.46,3.06,1.61,,0.4,0.21,0.0,0,Late
ABT,DSB1096-001,2025-06-10,0,"19,637.76",USD,"19,053.56",323.87,193.12,,42.1,25.11,0.0,40.41,Late
ABT,DSB0897-045,2025-03-07,100.93,"1,017",USD,903.39,0.68,10.54,,0.09,1.37,0.0,0,Late
ABT,DSB0897-019,2025-03-07,151.85,"1,530",USD,"1,359.08",1.02,15.86,,0.13,2.06,0.0,0,Late
ABT,DSB0897-023,2025-03-07,100.93,"1,017",USD,903.39,0.68,10.54,,0.09,1.37,0.0,0,Late
ABT,DSB0897-053,2025-03-07,100.93,"1,017",USD,903.39,0.68,10.54,,0.09,1.37,0.0,0,Late
ABT,DSB0897-062,2025-03-07,147.38,"1,485",USD,"1,319.1",0.99,15.4,,0.13,2,0.0,0,Late
ABT,DSB0897-109,2025-03-07,100.93,"1,017",USD,903.39,0.68,10.54,,0.09,1.37,0.0,0,Late
ABT,DSB0876-001,2025-03-07,"1,087.71","10,877.07",USD,"9,383.06",0,359.56,,0,46.74,0.0,0,Late
ABT,DSB0580-002,2024-11-28,0,"1,376.22",USD,"1,068.22",109.54,163.03,,14.24,21.19,0.0,"1,907.38",Late
ABT,DSB0910-002,2025-03-24,139.04,"1,390.46",USD,"1,195.11",0,49.83,,0,6.48,0.0,0,On Time
ABT,DSB0933-002,2025-06-09,332.77,"8,935.21",USD,"8,562.23",35.58,0.0,,4.63,0,0.0,0,Late
ABT,DSB0240-005,2024-10-23,2.61,223.74,USD,184.02,17.49,15.35,,2.27,2,0.0,0,Late
ABT,DSB0521-001,2024-10-11,493.81,"4,938.1",USD,"4,181.26",0,232.77,,0,30.26,0.0,0,Late
ABT,DSB0191-001,2024-07-23,349.45,"3,494.53",USD,"2,944.72",0,177.31,,0,23.05,0.0,0,Late
ABT,DSB1264-003,2025-07-11,0,"7,960.05",USD,"7,834.37",63.89,47.33,,8.31,6.15,0.0,0,Prepayment
ABT,DSB0260-002,2024-08-13,267.01,"2,670.08",USD,"2,246.79",0,138.3,,0,17.98,0.0,0,Prepayment
ABT,DSB0262-007,2024-12-03,0,306.38,USD,297.75,7.64,0.0,,0.99,0,0.0,10.69,Late
ABT,DSB0262-008,2024-12-03,0,232.67,USD,228.5,3.69,0.0,,0.48,0,0.0,28.02,Late
ABT,DSB0926-001,2025-03-26,700,"7,000",USD,"6,078.52",0,196.0,,0,25.48,0.0,0,Prepayment
ABT,DSB0967-004,2025-04-18,65.43,672,USD,572.04,1.57,28.99,,0.2,3.77,0.0,0,Late
ABT,DSB0528-027,2024-09-19,2.46,24.6,USD,20.51,0,1.44,,0,0.19,0.0,0,Prepayment
ABT,DSB0471-001,2024-11-27,478.99,"1,899.11",USD,"1,149.6",130.72,108.68,,16.99,14.13,0.0,0,Prepayment
ABT,DSB0933-001,2025-05-13,750.64,"13,421.19",USD,"11,590.1",523.43,432.72,,68.05,56.25,0.0,0,Late
ABT,DSB0363-002,2025-01-20,0,"2,195.09",USD,"1,920.18",243.28,0.0,,31.63,0,0.0,"5,503.89",Late
ABT,DSB0363-002,2024-11-29,0,"2,635.55",USD,"2,635.55",0,0.0,,0,0,0.0,"7,424.07",Late
ABT,DSB0092-001,2024-08-08,279.81,"4,681.77",USD,"4,041.97",149.82,168.75,,19.48,21.94,0.0,0,Late
ABT,DSB0662-002,2025-01-27,213.85,"4,627.56",USD,"4,002.93",220.27,143.25,,28.64,18.62,0.0,0,Late
ABT,DSB0974-001,2025-04-05,"1,487.01","15,097.6",USD,"13,410.98",20.13,156.51,,2.62,20.35,0.0,0,Prepayment
ABT,DSB0276-001,2024-10-07,49.3,"1,014.74",USD,855.72,46.17,50.93,,6,6.62,0.0,0,Late
ABT,DSB0231-005,2024-09-13,94.6,"1,475",USD,"1,256.89",46.81,62.49,,6.09,8.12,0.0,0,Late
ABT,DSB0578-021,2024-11-01,26.37,263.7,USD,227.58,0,8.63,,0,1.12,0.0,0,On Time
ABT,DSB1101-003,2025-07-04,65.25,674.71,USD,562.33,19.58,22.12,,2.55,2.88,0.0,0,On Time
ABT,DSB1201-002,2025-07-03,0,"2,309.59",USD,"2,192.99",52.58,50.6,,6.84,6.58,0.0,3.31,Prepayment
ABT,DSB1193-003,2025-07-03,0,"3,465.84",USD,"3,317.37",48.33,83.06,,6.28,10.8,0.0,0,Prepayment
ABT,DSB0431-007,2024-08-28,22.88,228.75,USD,179.78,0,23.09,,0,3,0.0,0,On Time
ABT,DSB0667-002,2025-02-21,5.94,524.27,USD,509.34,7.95,0.0,,1.03,0,0.0,0,Late
ABT,DSB1244-001,2025-07-17,0,"2,321.22",USD,"2,190.51",80.65,35.03,,10.48,4.55,0.0,0,Late
ABT,DSB1170-003,2025-06-13,0,"3,946.91",USD,"3,876.79",38.64,23.42,,5.02,3.04,0.0,0,Prepayment
ABT,DSB0916-007,2025-05-23,598.26,"12,657.13",USD,"11,018.4",590.67,330.1,,76.79,42.91,0.0,0,On Time
ABT,DSB1125-003,2025-07-10,0,"8,780.09",USD,"8,438.6",259.74,42.46,,33.77,5.52,0.0,5.36,Late
ABT,DSB1029-001,2025-07-22,0,"1,296.07",USD,535.56,439.74,233.27,,57.17,30.33,0.0,"3,657.64",Late
ABT,DSB0298-003,2024-10-16,74.95,"1,536.8",USD,"1,313.87",69.67,61.28,,9.06,7.97,0.0,0,Late
ABT,DSB0559-007,2024-11-14,0,109.77,USD,109.41,0.32,0.0,,0.04,0,0.0,28.61,Late
ABT,DSB0090-001,2025-02-14,0,49.65,USD,0,128.04,0.0,,16.65,0,0.0,832.53,Late
ABT,DSB1114-007,2025-06-16,1.97,20.01,USD,17.14,0.2,0.59,,0.03,0.08,0.0,0,Late
ABT,DSB1114-018,2025-06-16,1.97,20.01,USD,17.14,0.2,0.59,,0.03,0.08,0.0,0,Late
ABT,DSB1194-006,2025-06-16,222.81,"2,228",USD,"1,963.08",0,37.27,,0,4.84,0.0,0,Prepayment
ABT,DSB0538-001,2024-09-25,467.6,"4,676",USD,"3,976.03",0,205.64,,0,26.73,0.0,0,Prepayment
ABT,DSB0530-007,2024-10-14,9.6,96,USD,81.93,0,3.96,,0,0.51,0.0,0,Late
ABT,DSB0757-002,2025-02-13,47.73,772.8,USD,655.56,26.15,35.36,,3.4,4.6,0.0,0,Late
ABT,DSB0138-001,2024-07-18,94.49,"1,065",USD,864.15,1.35,92.77,,0.18,12.06,0.0,0,Late
ABT,DSB0396-001,2024-04-01,146.94,"1,615.34",USD,"1,322.43",0,129.18,,0,16.79,0.0,0,Prepayment
ABT,DSB0762-001,2025-03-04,58.03,"1,525.5",USD,"1,290.06",83.65,73.35,,10.87,9.54,0.0,0,Late
ABT,DSB0272-001,2024-11-12,0,68.94,USD,68.85,0.08,0.0,,0.01,0,0.0,"2,590.69",Late
ABT,DSB0897-096,2025-03-07,151.85,"1,530",USD,"1,359.08",1.02,15.86,,0.13,2.06,0.0,0,Late
ABT,DSB0569-005,2024-11-28,26.44,448,USD,384.1,16.25,16.9,,2.11,2.2,0.0,0,Late
ABT,DSB0811-001,2025-03-24,0,"19,052.86",USD,"17,444.92",838.18,584.78,,108.96,76.02,0.0,"8,209.15",Prepayment
ABT,DSB0528-038,2024-12-02,1.43,29.1,USD,25.64,0,1.8,,0,0.23,0.0,0,Late
ABT,DSB0552-001,2025-02-22,0,239.36,USD,228.72,9.42,0.0,,1.22,0,0.0,624.33,Late
ABT,DSB0031-001,2024-06-07,674.68,"7,107.7",USD,"6,072.09",0,319.41,,0,41.52,0.0,0,Prepayment
ABT,DSB0367-001,2024-02-22,234.56,"2,500",USD,"2,203.29",0,55.0,,0,7.15,0.0,0,Prepayment
ABT,DSB0526-003,2024-11-07,66.28,975,USD,840.04,27.63,33.15,,3.59,4.31,0.0,0,Late
ABT,DSB0621-012,2024-11-07,103.5,"1,035",USD,897.57,0,30.03,,0,3.9,0.0,0,On Time
ABT,DSB1027-001,2025-05-08,124.3,"1,243",USD,"1,066.2",0,46.46,,0,6.04,0.0,0,Late
ABT,DSB1215-001,2025-07-28,0,"2,751.19",USD,"2,625.92",70.79,40.07,,9.2,5.21,0.0,0,Late
ABT,DSB1005-005,2025-07-28,0,"14,783.85",USD,"13,706.9",807.5,145.56,,104.97,18.92,0.0,0,Prepayment
ABT,DSB0938-005,2025-04-21,229.57,"2,802.4",USD,"2,418.25",44.84,91.96,,5.83,11.95,0.0,0,Late
ABT,DSB0706-001,2025-03-13,0,736.11,USD,301.24,237.36,147.48,,30.86,19.17,0.0,"2,133.08",Late
ABT,DSB0447-001,2024-03-26,221.04,"2,500",USD,"2,108.04",11.67,139.58,,1.52,18.15,0.0,0,Late
ABT,DSB1015-003,2025-07-25,"1,628.47","17,226.46",USD,"14,315.7",833.5,301.27,,108.36,39.16,0.0,0,Late
ABT,DSB1349-001,2025-07-25,0,"8,318.69",USD,"8,153.92",71.67,74.14,,9.32,9.64,0.0,0,Prepayment
ABT,DSB0689-005,2025-01-07,65.88,854.58,USD,736.56,17.32,28.82,,2.25,3.75,0.0,0,Late
ABT,DSB1024-001,2025-05-05,"10,699.38","108,072.54",USD,"93,966.91",95.46,2918.92,,12.41,379.46,0.0,0,Prepayment
ABT,DSB0677-035,2025-01-06,78.79,"1,017",USD,884.89,20.27,26.91,,2.64,3.5,0.0,0,Prepayment
ABT,DSB1197-003,2025-06-20,0,"3,995.79",USD,"3,968.7",0,23.97,,0,3.12,0.0,0,Prepayment
ABT,DSB0955-002,2025-05-14,38.18,621.5,USD,532.56,21.21,23.71,,2.76,3.08,0.0,0,Late
ABT,DSB1095-002,2025-05-14,68,680,USD,565.91,0,40.79,,0,5.3,0.0,0,Prepayment
ABT,DSB1053-010,2025-05-14,97.76,"1,008",USD,884.42,2.69,20.16,,0.35,2.62,0.0,0,Late
ABT,DSB0802-003,2025-01-22,91.6,916,USD,805.54,0,16.69,,0,2.17,0.0,0,Prepayment
ABT,DSB0431-006,2024-09-16,20.87,208.75,USD,164.07,0,21.07,,0,2.74,0.0,0,Prepayment
ABT,DSB0219-001,2024-09-16,52.67,"1,028.3",USD,839.92,44.39,75.71,,5.77,9.84,0.0,0,Prepayment
ABT,DSB0413-006,2024-10-09,35.18,486.49,USD,407.07,11.92,27.23,,1.55,3.54,0.0,0,Late
ABT,DSB0042-001,2024-05-31,94.96,"1,054.69",USD,854.67,0,92.97,,0,12.09,0.0,0,On Time
ABT,DSB0974-029,2025-04-05,244.2,"2,479.4",USD,"2,202.42",3.31,25.7,,0.43,3.34,0.0,0,Prepayment
ABT,DSB0974-017,2025-04-05,347.89,"3,532.1",USD,"3,137.51",4.71,36.62,,0.61,4.76,0.0,0,Prepayment
ABT,DSB0821-001,2025-04-23,0,"11,056.43",USD,"10,806.14",0,221.5,,0,28.79,0.0,18.32,Late
ABT,DSB1250-019,2025-07-04,0,"3,100.46",USD,"3,048.34",23.06,23.06,,3,3,0.0,0,On Time
ABT,DSB1202-002,2025-07-04,0,"2,532.99",USD,"2,377.69",82.54,54.89,,10.73,7.14,0.0,0,Prepayment
ABT,DSB0325-004,2024-10-25,4.52,101.7,USD,86.69,5,4.28,,0.65,0.56,0.0,0,Late
ABT,DSB1105-004,2025-07-17,0,2.7,USD,2.69,0.01,0.0,,0,0,0.0,0,Late
ABT,DSB1144-001,2025-07-08,123.2,"1,270.42",USD,"1,033.21",34,66.89,,4.42,8.7,0.0,0,Late
ABT,DSB0231-002,2024-08-31,84.83,"1,050",USD,894.74,17.85,44.48,,2.32,5.78,0.0,0,Late
ABT,DSB0240-002,2024-10-29,2.27,602.86,USD,495.83,51.34,41.37,,6.67,5.38,0.0,0,Late
ABT,DSB0548-001,2025-03-05,0,"2,265.27",USD,"1,629.42",437.94,124.76,,56.93,16.22,0.0,713.73,Late
ABT,DSB1057-008,2025-05-23,27.71,302.63,USD,260.74,2.26,10.29,,0.29,1.34,0.0,0,Prepayment
ABT,DSB0502-001,2024-10-08,952.56,"9,525.6",USD,"8,134.15",0,388.4,,0,50.49,0.0,0,Late
ABT,DSB0528-024,2024-10-08,2.46,24.6,USD,20.51,0,1.44,,0,0.19,0.0,0,Prepayment
ABT,DSB0669-004,2024-12-18,82.31,896,USD,763.74,6.45,37.75,,0.84,4.91,0.0,0,Late
ABT,DSB0597-002,2024-12-19,120.19,"2,626.55",USD,"2,246.99",126.07,103.46,,16.39,13.45,0.0,0,Late
ABT,DSB0378-002,2024-02-20,111.25,"1,247.82",USD,"1,009.3",13.31,99.32,,1.73,12.91,0.0,0,Prepayment
ABT,DSB1088-001,2025-05-22,419.23,"4,192.34",USD,"3,590.68",0,161.45,,0,20.98,0.0,0,Late
