Company,Loan ID,Payment Date,Tpv,Total Payment,Currency,Principal Payment,Interest Payment,Fee Payment,Other Payment,Tax Payment,All Rebates,Outstanding Loan Value
ABF,DSB2968-003,2025-06-30,103.96,97.766,USD,87.23,8.32,1,,1.21,,
ABF,DSB2982-002,2025-06-30,338.31,308.2035,USD,285.96,18.27,1.42,,2.55,,
ABF,DSB3015-001,2025-06-30,346.3,315.485,USD,292.73,18.7,1.43,,2.62,,
ABF,DSB3015-002,2025-06-30,392.62,357.687,USD,331.89,21.2,1.63,,2.97,,
ABF,DSB2968-004,2025-06-30,179.2,168.52,USD,150.37,14.34,1.73,,2.08,,
ABF,DSB2968-002,2025-06-30,196,184.32,USD,164.46,15.68,1.89,,2.29,,
ABF,DSB2911-003,2025-06-30,299.51,296.8935,USD,250.86,37.44,3.3,,5.3,,
ABF,DSB2911-001,2025-06-30,309,306.3,USD,258.81,38.63,3.4,,5.46,,
ABF,DSB2982-004,2025-06-30,825.75,752.2775,USD,697.98,44.59,3.46,,6.25,,
ABF,DSB2819-002,2025-06-30,784,793.17,USD,709.49,70.56,3.49,,9.62,,
ABF,DSB2819-003,2025-06-30,784,793.17,USD,709.49,70.56,3.49,,9.62,,
ABF,DSB2968-005,2025-06-30,425.6,400.23,USD,357.12,34.05,4.11,,4.96,,
ABF,DSB2968-001,2025-06-30,470.4,442.36,USD,394.71,37.63,4.54,,5.48,,
ABF,DSB2982-003,2025-06-30,"1,105.43","1,007.0655",USD,934.38,59.69,4.63,,8.36,,
ABF,DSB2937-001,2025-06-30,812,781.96,USD,684.95,81.2,4.65,,11.16,,
ABF,DSB2819-005,2025-06-30,"1,050","1,062.29",USD,950.22,94.5,4.68,,12.9,,
ABF,DSB2937-002,2025-06-30,868,835.88,USD,732.19,86.8,4.97,,11.93,,
ABF,DSB3012-004,2025-06-30,"1,713.42","1,663.7622",USD,"1,552.79",92.52,5.68,,12.77,,
ABF,DSB2962-002,2025-06-30,"2,405.2","2,316.21",USD,"2,037.1",240.52,6.48,,32.11,,
ABF,DSB2911-002,2025-06-30,597.4,592.17,USD,500.36,74.68,6.57,,10.56,,
ABF,DSB2962-001,2025-06-30,"2,520","2,426.76",USD,"2,134.33",252,6.79,,33.64,,
ABF,DSB2819-001,2025-06-30,"1,543.5","1,561.555",USD,"1,396.82",138.92,6.87,,18.95,,
ABF,DSB2819-004,2025-06-30,"1,800","1,821.06",USD,"1,628.94",162,8.02,,22.1,,
ABF,DSB3015-004,2025-06-30,"2,270.45","2,068.4225",USD,"1,919.26",122.6,9.4,,17.16,,
ABF,DSB2932-001,2025-06-30,"2,448","2,426.58",USD,"2,065.8",306,13.27,,41.51,,
ABF,DSB2941-001,2025-06-30,"2,197.44","2,116.134",USD,"1,852.83",219.74,13.27,,30.3,,
ABF,DSB2942-001,2025-06-30,"2,655.29","2,632.0565",USD,"2,242",331.91,13.27,,44.88,,
ABF,DSB3014-001,2025-06-30,"1,102.08","1,011.488",USD,921.77,66.12,13.27,,10.33,,
ABF,DSB2967-001,2025-06-30,"11,000","10,244.96",USD,"9,302",792,42.48,,108.48,,
ABT,DSB1188-002,2025-06-30,"15,365.51","15,865.811006",USD,"15,322.1",250.150503,43.41,,293.560503,,
ABT,DSB1188-001,2025-06-30,"28,861.92","29,801.664116",USD,"28,780.39",469.872058,81.53,,551.402058,,
ABT,DSB1100-001,2025-06-30,"5,800","5,410.066",USD,"4,961.23",168.2,229,,51.636,,
ABT,DSB1093-002,2025-06-29,"2,914.21","3,013.309071",USD,"2,897.75",87.698293,14.57,,13.294878,,
ABT,DSB1093-003,2025-06-29,"3,270.01","3,381.208216",USD,"3,251.53",98.405501,16.35,,14.918215,,
ABT,DSB1093-001,2025-06-29,"3,348","3,461.850302",USD,"3,329.08",100.75248,16.74,,15.274022,,
ABT,DSB1187-007,2025-06-29,584.78,528.064137,USD,496.73,1.559413,26.17,,3.604824,,
ABT,DSB1187-008,2025-06-29,"2,477.88","2,237.558678",USD,"2,104.8",6.60768,110.88,,15.273398,,
ABT,DSB0997-001,2025-06-28,"100,000","106,512.566666",USD,"100,000","5,763.333333",0,,749.233333,,
ABT,DSB1141-001,2025-06-28,528.84,540.672266,USD,523.46,10.471032,4.76,,1.980034,,
ABT,DSB1234-002,2025-06-28,532.8,540.3258,USD,527.08,6.66,5.06,,1.5236,,
ABT,DSB1234-004,2025-06-28,"1,575.9","1,598.159588",USD,"1,558.98",19.69875,14.97,,4.506938,,
ABT,DSB1234-001,2025-06-28,"1,979.1","2,007.054788",USD,"1,957.86",24.73875,18.8,,5.660038,,
ABT,DSB1234-005,2025-06-28,"2,065.5","2,094.675188",USD,"2,043.33",25.81875,19.62,,5.907038,,
ABT,DSB1234-003,2025-06-28,"2,291.85","2,324.222381",USD,"2,267.25",28.648125,21.77,,6.554356,,
ABT,DSB1141-002,2025-06-28,"3,173.04","3,244.033597",USD,"3,140.77",62.826192,28.56,,11.880205,,
ABT,DSB1141-003,2025-06-28,"6,874.92","7,028.73946",USD,"6,805.01",136.123416,61.87,,25.739144,,
ABT,DSB1191-006,2025-06-28,"2,670","2,728.3306",USD,"2,568.27",51.62,90.03,,18.4145,,
ABT,DSB1191-008,2025-06-28,"4,375","4,470.579166",USD,"4,208.3",84.583333,147.52,,30.173433,,
ABT,DSB1191-005,2025-06-28,"7,300","7,459.480666",USD,"7,021.85",141.133333,246.15,,50.346833,,
ABT,DSB1191-007,2025-06-28,"16,140","16,492.6052",USD,"15,525.03",312.04,544.22,,111.3138,,
ABT,DSB0987-001,2025-06-27,"100,000","106,584.133334",USD,"100,000","5,826.666667",0,,757.466667,,
ABF,DSB3004-002,2025-06-27,397.54,354.079,USD,336.14,14.31,1.56,,2.06,,
ABF,DSB2854-003,2025-06-27,773.86,767.961,USD,654.86,97.51,2.58,,13.02,,
ABF,DSB3004-003,2025-06-27,739.63,658.7755,USD,625.4,26.63,2.91,,3.84,,
ABT,DSB1145-003,2025-06-27,563.42,575.452961,USD,559.6,10.648638,3.38,,1.823723,,
ABT,DSB1145-005,2025-06-27,618.34,631.545887,USD,614.15,11.686626,3.71,,2.001561,,
ABT,DSB1145-006,2025-06-27,768.85,785.270329,USD,763.64,14.531265,4.61,,2.488364,,
ABF,DSB3001-001,2025-06-27,"1,173.95","1,050.9175",USD,992.49,46.96,4.75,,6.72,,
ABF,DSB2844-002,2025-06-27,"1,837.03","1,858.5273",USD,"1,665.62",165.33,5.38,,22.19,,
ABF,DSB2839-001,2025-06-27,"1,538.8","1,551.42",USD,"1,300.96",215.43,6.21,,28.82,,
ABF,DSB2839-002,2025-06-27,"1,747.2","1,761.53",USD,"1,477.15",244.61,7.06,,32.72,,
ABF,DSB2844-001,2025-06-27,"2,693.55","2,725.0605",USD,"2,442.22",242.42,7.89,,32.54,,
ABF,DSB2999-001,2025-06-27,793.36,719.176,USD,664.36,39.67,8.85,,6.31,,
ABF,DSB3006-001,2025-06-27,"2,249.1","2,013.395",USD,"1,900.42",89.96,10.01,,13,,
ABT,DSB1145-001,2025-06-27,"2,095.02","2,139.763342",USD,"2,080.82",39.595878,12.57,,6.781564,,
ABF,DSB2995-001,2025-06-27,"2,523.86","2,359.181",USD,"2,130.59",189.29,13,,26.3,,
ABF,DSB2931-001,2025-06-27,"3,138.67","2,923.2295",USD,"2,652.87",225.98,13.27,,31.11,,
ABF,DSB3018-001,2025-06-27,"4,000","3,562.72",USD,"3,385",144,13.27,,20.45,,
ABF,DSB2995-002,2025-06-27,"2,629","2,457.46",USD,"2,219.34",197.18,13.55,,27.39,,
ABF,DSB3006-002,2025-06-27,"3,715.53","3,326.1405",USD,"3,139.51",148.62,16.54,,21.47,,
ABT,DSB1145-007,2025-06-27,"3,710.02","3,789.254897",USD,"3,684.87",70.119378,22.26,,12.009319,,
ABF,DSB2943-001,2025-06-27,"5,715.69","5,323.3665",USD,"4,828.34",411.53,26.55,,56.95,,
ABT,DSB1145-002,2025-06-27,"5,588.42","5,707.771886",USD,"5,550.53",105.621138,33.53,,18.089648,,
ABT,DSB1145-004,2025-06-27,"5,638.25","5,758.666105",USD,"5,600.02",106.562925,33.83,,18.25108,,
ABT,DSB1193-026,2025-06-27,"1,397.7","1,416.126345",USD,"1,359.25",16.3065,34.03,,6.543745,,
ABT,DSB1012-001,2025-06-27,"3,300","3,178.824",USD,"2,858.13",184.8,99,,36.894,,
ABT,DSB1210-001,2025-06-27,"36,806","37,606.622515",USD,"36,286.12",708.5155,460.07,,151.916115,,
ABT,DSB1186-001,2025-06-27,"16,856","16,856",USD,"16,282.07",0,507.9,,66.027,,
ABT,DSB1186-002,2025-06-27,"16,856","16,856",USD,"16,282.07",0,507.9,,66.027,,
ABT,DSB1204-002,2025-06-26,229.5,234.946035,USD,225.15,4.8195,3.85,,1.127035,,
ABT,DSB1204-004,2025-06-26,378.68,387.666076,USD,371.49,7.95228,6.36,,1.860596,,
ABT,DSB1204-003,2025-06-26,661.53,677.228107,USD,648.98,13.89213,11.11,,3.250277,,
ABT,DSB1154-012,2025-06-26,665.55,604.259501,USD,569.07,4.65885,26.48,,4.048051,,
ABT,DSB1181-001,2025-06-25,"25,564.35","26,040.997306",USD,"25,564.35",421.811775,0,,54.835531,,
ABT,DSB1181-002,2025-06-25,"25,024.7","25,491.285532",USD,"25,024.7",412.90755,0,,53.677982,,
ABT,DSB1181-003,2025-06-25,"18,471.99","18,816.400254",USD,"18,471.99",304.787835,0,,39.622419,,
ABT,DSB1180-006,2025-06-25,655.4,589.86,USD,562.13,0,24.54,,3.1902,,
ABT,DSB1180-001,2025-06-25,699.96,629.964,USD,600.35,0,26.21,,3.4073,,
ABT,DSB1180-005,2025-06-25,760,684,USD,651.84,0,28.46,,3.6998,,
ABT,DSB1180-002,2025-06-25,857.58,771.822,USD,735.54,0,32.11,,4.1743,,
ABF,DSB3029-001,2025-06-25,"4,037.59","4,111.730247",USD,"3,991.96",65.610838,40.38,,13.778809,,
ABT,DSB1180-004,2025-06-25,"1,864.5","1,678.05",USD,"1,599.15",0,69.82,,9.0766,,
ABF,DSB2929-001,2025-06-25,"25,430.98","23,685.393",USD,"21,531.33","1,831.03",75.22,,247.81,,
ABT,DSB1180-003,2025-06-25,"2,548.15","2,293.335",USD,"2,185.51",0,95.42,,12.4046,,
ABT,DSB1179-001,2025-06-25,"3,928.96","3,536.064",USD,"3,340.72",0,172.87,,22.4731,,
ABT,DSB1085-001,2025-06-24,"190,830.08","199,239.961626",USD,"190,830.08","7,442.37312",0,,967.508506,,
ABT,DSB1085-002,2025-06-24,"105,307.82","109,948.735627",USD,"105,307.82","4,107.00498",0,,533.910647,,
ABT,DSB1086-001,2025-06-24,"77,398.3","80,809.243081",USD,"77,398.3","3,018.5337",0,,392.409381,,
ABF,DSB2859-002,2025-06-24,"1,971.2","1,942.81",USD,"1,668.26",236.54,6.43,,31.59,,
ABF,DSB2859-001,2025-06-24,"2,100","2,069.76",USD,"1,777.27",252,6.84,,33.65,,
ABT,DSB1074-001,2025-06-24,"3,895.48","4,027.947615",USD,"3,873.46",117.227978,19.49,,17.773337,,
ABT,DSB1076-001,2025-06-24,"12,315.68","12,734.480445",USD,"12,246.09",370.619863,61.58,,56.185982,,
ABT,DSB0984-001,2025-06-23,"200,000","212,882",USD,"200,000","11,400",0,,"1,482",,
ABT,DSB1072-001,2025-06-23,"31,160","32,341.32234",USD,"31,160","1,045.418",0,,135.90434,,
ABT,DSB1072-002,2025-06-23,"8,840.02","9,175.158418",USD,"8,840.02",296.582671,0,,38.555747,,
ABT,DSB1072-003,2025-06-23,"35,000","36,326.9025",USD,"35,000","1,174.25",0,,152.6525,,
ABF,DSB2959-002,2025-06-23,"1,372","1,366.35",USD,"1,241.84",104.27,5.91,,14.33,,
ABF,DSB2959-003,2025-06-23,"1,372","1,366.35",USD,"1,241.84",104.27,5.91,,14.33,,
ABF,DSB2959-001,2025-06-23,"3,415.3","3,401.233",USD,"3,091.29",259.56,14.72,,35.65,,
ABT,DSB1170-003,2025-06-23,"3,903.25","3,966.763684",USD,"3,876.79",56.2068,23.42,,10.351484,,
ABT,DSB1170-004,2025-06-23,"5,634.18","5,725.859377",USD,"5,595.99",81.132192,33.8,,14.941185,,
ABT,DSB1170-002,2025-06-23,"6,242.35","6,343.925519",USD,"6,200.03",89.88984,37.45,,16.554179,,
ABT,DSB1170-001,2025-06-23,"8,924.18","9,069.394257",USD,"8,863.68",128.508192,53.54,,23.666265,,
ABT,DSB1166-002,2025-06-23,"7,403.76","7,520.469171",USD,"7,303.36",103.282452,88.85,,24.977219,,
ABT,DSB1166-001,2025-06-23,"8,542.8","8,677.464428",USD,"8,426.96",119.17206,102.51,,28.818668,,
ABT,DSB1187-005,2025-06-23,"2,477.88","2,230.092",USD,"2,104.8",0,110.88,,14.4144,,
ABT,DSB1187-006,2025-06-23,"2,477.88","2,230.092",USD,"2,104.8",0,110.88,,14.4144,,
ABT,DSB1160-002,2025-06-22,942.02,958.299487,USD,939.35,14.406626,2.36,,2.179661,,
ABT,DSB1160-001,2025-06-22,"15,473.44","15,740.843738",USD,"15,429.73",236.640476,38.68,,35.791662,,
ABF,DSB2912-004,2025-06-21,175,177.05,USD,158.25,15.75,0.89,,2.17,,
ABF,DSB2912-003,2025-06-21,190,192.22,USD,171.81,17.1,0.96,,2.35,,
ABF,DSB2912-002,2025-06-21,720,728.42,USD,651.08,64.8,3.64,,8.89,,
ABF,DSB2912-001,2025-06-21,820,829.59,USD,741.51,73.8,4.15,,10.13,,
ABF,DSB2912-005,2025-06-21,"1,005","1,016.76",USD,908.8,90.45,5.09,,12.42,,
ABF,DSB2912-007,2025-06-21,"1,035","1,047.11",USD,935.93,93.15,5.24,,12.79,,
ABF,DSB2912-006,2025-06-21,"1,300","1,315.21",USD,"1,175.56",117,6.58,,16.07,,
ABT,DSB1162-001,2025-06-21,"10,440.52","9,396.468",USD,"8,992.18",0,357.78,,46.5114,,
ABT,DSB1171-013,2025-06-20,61.02,61.985336,USD,60.33,0.85428,0.61,,0.190356,,
ABT,DSB1171-015,2025-06-20,86.45,87.817639,USD,85.48,1.2103,0.86,,0.269139,,
ABT,DSB1171-010,2025-06-20,96.62,98.148528,USD,95.52,1.35268,0.97,,0.301948,,
ABT,DSB1171-014,2025-06-20,96.62,98.148528,USD,95.52,1.35268,0.97,,0.301948,,
ABT,DSB1171-012,2025-06-20,126,127.99332,USD,124.58,1.764,1.26,,0.39312,,
ABT,DSB1171-008,2025-06-20,151.2,153.591984,USD,149.49,2.1168,1.51,,0.471484,,
ABT,DSB1171-009,2025-06-20,151.2,153.591984,USD,149.49,2.1168,1.51,,0.471484,,
ABT,DSB1171-007,2025-06-20,161.28,163.83145,USD,159.46,2.25792,1.61,,0.50283,,
ABF,DSB2831-002,2025-06-20,240.8,243.618,USD,217.26,21.67,1.65,,3.03,,
ABF,DSB2831-003,2025-06-20,365.68,369.9588,USD,329.94,32.91,2.51,,4.61,,
ABF,DSB2831-001,2025-06-20,467.04,472.5064,USD,421.39,42.03,3.2,,5.88,,
ABF,DSB3001-003,2025-06-20,949.65,850.1225,USD,802.86,37.99,3.84,,5.44,,
ABF,DSB2951-003,2025-06-20,"1,092","1,087.5",USD,988.65,82.99,4.48,,11.37,,
ABF,DSB2831-004,2025-06-20,862.4,872.494,USD,778.1,77.62,5.91,,10.86,,
ABF,DSB2951-001,2025-06-20,"2,450","2,439.91",USD,"2,218.13",186.2,10.06,,25.52,,
ABF,DSB2951-002,2025-06-20,"2,925","2,912.95",USD,"2,648.18",222.3,12.01,,30.46,,
ABT,DSB1164-001,2025-06-20,"4,909.06","4,981.451453",USD,"4,875.78",64.063233,29.45,,12.15672,,
ABT,DSB1158-001,2025-06-20,"6,518.97","6,615.101992",USD,"6,474.78",85.072559,39.11,,16.143733,,
ABT,DSB1169-001,2025-06-20,"8,042.44","8,161.037841",USD,"7,987.92",104.953842,48.25,,19.916499,,
ABT,DSB1178-001,2025-06-20,"4,955.4","4,459.86",USD,"4,249.32",0,186.32,,24.2216,,
ABT,DSB1157-001,2025-06-20,"21,993.19","19,793.871",USD,"19,073.13",0,637.82,,82.9166,,
ABT,DSB1153-001,2025-06-19,"2,249.6","2,285.06157",USD,"2,234.35",31.38192,13.5,,5.83465,,
ABT,DSB1187-004,2025-06-19,525.31,472.779,USD,446.21,0,23.51,,3.0563,,
ABT,DSB1153-002,2025-06-19,"5,158.22","5,239.531601",USD,"5,123.25",71.957169,30.95,,13.377932,,
ABT,DSB0991-002,2025-06-19,"1,201.2","1,166.593428",USD,"1,009.26",75.6756,63.56,,18.100628,,
ABF,DSB2979-001,2025-06-19,"20,752.86","20,151.4426",USD,"18,800.1","1,120.65",75.22,,155.47,,
ABT,PC0003-001,2025-06-19,"17,345.51","17,345.51",USD,"16,953.5",0,346.91,,45.0983,,
ABT,DSB1176-001,2025-06-19,"23,720.33","21,348.297",USD,"20,482.03",0,766.61,,99.6593,,
ABF,DSB2779-001,2025-06-18,"3,589.49","3,659.4865",USD,"3,036.07",538.42,13.27,,71.73,,
ABT,DSB1194-005,2025-06-17,597.5,537.75,USD,526.46,0,9.99,,1.2987,,
ABT,DSB1194-004,2025-06-17,903,812.7,USD,795.64,0,15.1,,1.963,,
ABT,DSB1194-001,2025-06-17,"1,086.5",977.85,USD,957.32,0,18.17,,2.3621,,
ABT,DSB1194-002,2025-06-17,"1,414.5","1,273.05",USD,"1,246.31",0,23.66,,3.0758,,
ABT,DSB1194-003,2025-06-17,"1,948","1,753.2",USD,"1,716.38",0,32.58,,4.2354,,
ABT,DSB1194-006,2025-06-17,"2,228","2,005.2",USD,"1,963.08",0,37.27,,4.8451,,
ABT,DSB1087-018,2025-06-16,120,109.7176,USD,105.29,1.52,2.4,,0.5096,,
ABT,DSB1002-005,2025-06-16,375.2,350.964582,USD,329.21,11.756267,7.5,,2.503315,,
ABT,DSB1002-014,2025-06-16,431.2,403.347354,USD,378.34,13.510933,8.62,,2.877021,,
ABT,DSB1182-001,2025-06-16,954.49,963.765734,USD,943.71,8.208614,9.54,,2.30732,,
ABT,DSB1002-013,2025-06-16,539.84,504.969935,USD,473.65,16.914987,10.8,,3.602948,,
ABT,DSB1087-017,2025-06-16,560,512.015466,USD,491.34,7.093333,11.2,,2.378133,,
ABT,DSB1087-020,2025-06-16,560,512.015466,USD,491.34,7.093333,11.2,,2.378133,,
ABT,DSB1087-008,2025-06-16,728,665.620106,USD,638.75,9.221333,14.56,,3.091573,,
ABT,DSB1002-012,2025-06-16,"1,008",942.88992,USD,884.42,31.584,20.16,,6.72672,,
ABT,DSB1002-010,2025-06-16,"1,167.29","1,091.890848",USD,"1,024.18",36.575087,23.35,,7.790261,,
ABT,DSB1002-009,2025-06-16,"1,186.72","1,110.065799",USD,"1,041.23",37.183893,23.73,,7.918806,,
ABT,DSB1187-003,2025-06-16,584.78,526.302,USD,496.73,0,26.17,,3.4021,,
ABF,DSB2964-001,2025-06-16,"5,119.52","4,785.472",USD,"4,321.59",383.96,26.55,,53.37,,
ABT,DSB1087-016,2025-06-16,"1,456","1,331.240214",USD,"1,277.49",18.442667,29.12,,6.183147,,
ABT,DSB1087-019,2025-06-16,"1,456","1,331.240214",USD,"1,277.49",18.442667,29.12,,6.183147,,
ABT,DSB1002-011,2025-06-16,"1,800","1,683.732",USD,"1,579.32",56.4,36,,12.012,,
ABT,DSB1002-002,2025-06-16,"1,820","1,702.440134",USD,"1,596.87",57.026667,36.4,,12.145467,,
ABT,DSB1087-006,2025-06-16,"1,820","1,664.050266",USD,"1,596.87",23.053333,36.4,,7.728933,,
ABT,DSB1087-009,2025-06-16,"1,820","1,664.050266",USD,"1,596.87",23.053333,36.4,,7.728933,,
ABT,DSB1187-002,2025-06-16,896,806.4,USD,761.1,0,40.09,,5.2117,,
ABT,DSB1002-007,2025-06-16,"2,184","2,042.92816",USD,"1,916.24",68.432,43.68,,14.57456,,
ABT,DSB1087-007,2025-06-16,"2,184","1,996.86032",USD,"1,916.24",27.664,43.68,,9.27472,,
ABT,DSB1002-003,2025-06-16,"2,200","2,057.894666",USD,"1,930.28",68.933333,44,,14.681333,,
ABT,DSB1002-008,2025-06-16,"2,200","2,057.894666",USD,"1,930.28",68.933333,44,,14.681333,,
ABT,DSB1087-002,2025-06-16,"2,548","2,329.670374",USD,"2,235.62",32.274667,50.96,,10.820507,,
ABT,DSB1087-011,2025-06-16,"2,548","2,329.670374",USD,"2,235.62",32.274667,50.96,,10.820507,,
ABT,DSB1087-001,2025-06-16,"2,650","2,422.930334",USD,"2,325.11",33.566667,53,,11.253667,,
ABT,DSB1087-010,2025-06-16,"2,759.68","2,523.21222",USD,"2,421.35",34.955947,55.19,,11.718973,,
ABT,DSB1087-003,2025-06-16,"2,912","2,662.480426",USD,"2,554.99",36.885333,58.24,,12.366293,,
ABT,DSB1087-004,2025-06-16,"2,912","2,662.480426",USD,"2,554.99",36.885333,58.24,,12.366293,,
ABT,DSB1087-005,2025-06-16,"2,912","2,662.480426",USD,"2,554.99",36.885333,58.24,,12.366293,,
ABT,DSB1002-006,2025-06-16,"3,276","3,064.39224",USD,"2,874.36",102.648,65.52,,21.86184,,
ABT,DSB1187-001,2025-06-16,"1,558.09","1,402.281",USD,"1,323.5",0,69.72,,9.0636,,
ABT,DSB1087-012,2025-06-16,"6,584.55","6,020.341859",USD,"5,777.29",83.4043,131.69,,27.962259,,
ABT,DSB1087-015,2025-06-16,"6,584.55","6,020.341859",USD,"5,777.29",83.4043,131.69,,27.962259,,
ABT,DSB1002-004,2025-06-16,"7,644","7,150.24856",USD,"6,706.85",239.512,152.88,,51.01096,,
ABT,DSB1087-021,2025-06-16,"7,702.8","7,042.772744",USD,"6,758.43",97.5688,154.06,,32.711744,,
ABT,DSB1087-013,2025-06-16,"8,796.55","8,042.802953",USD,"7,718.09",111.422967,175.93,,37.355886,,
ABT,DSB1087-014,2025-06-16,"8,796.55","8,042.802953",USD,"7,718.09",111.422967,175.93,,37.355886,,
ABT,DSB1149-003,2025-06-16,"4,400","3,960",USD,"3,735.99",0,198.24,,25.7712,,
ABT,DSB1002-001,2025-06-16,"26,808.47","25,076.821562",USD,"23,521.75",839.998727,536.17,,178.901935,,
ABT,DSB1033-001,2025-06-16,"39,268.63","36,803.135976",USD,"34,125.91","1,293.246881","1,075.98",,307.999495,,
ABT,DSB1079-002,2025-06-15,"1,737.9","1,602.601009",USD,"1,501.3",34.06284,55.58,,11.653569,,
ABT,DSB1079-003,2025-06-15,"5,408.46","4,987.400572",USD,"4,672.17",106.005816,172.96,,36.265556,,
ABT,DSB1119-001,2025-06-14,"72,250.08","65,602.012972",USD,"62,799.39",510.567232,"1,969.63",,322.42564,,
ABT,DSB1118-001,2025-06-14,"108,072.66","98,236.264741",USD,"93,967",859.177647,"2,918.93",,491.153994,,
ABF,DSB2934-007,2025-06-13,35,33.99,USD,31.73,1.89,0.11,,0.26,,
ABF,DSB2895-002,2025-06-13,166.5,158.455,USD,140.98,14.99,0.48,,2.01,,
ABF,DSB2895-001,2025-06-13,179.2,170.54,USD,151.74,16.13,0.51,,2.17,,
ABT,DSB1171-005,2025-06-13,55.94,56.603728,USD,55.31,0.58737,0.56,,0.149158,,
ABT,DSB1171-006,2025-06-13,61.02,61.744002,USD,60.33,0.64071,0.61,,0.162592,,
ABF,DSB2972-002,2025-06-13,82.4,73.76,USD,69.26,3.3,0.69,,0.52,,
ABF,DSB2895-004,2025-06-13,267.4,254.48,USD,226.42,24.07,0.77,,3.23,,
ABF,DSB2895-006,2025-06-13,302.65,288.0325,USD,256.27,27.24,0.87,,3.65,,
ABF,DSB2895-007,2025-06-13,353.79,336.7015,USD,299.57,31.84,1.02,,4.27,,
ABF,DSB2895-003,2025-06-13,370.27,352.3895,USD,313.53,33.32,1.06,,4.47,,
ABF,DSB2934-004,2025-06-13,420,407.83,USD,380.75,22.68,1.29,,3.12,,
ABF,DSB2934-002,2025-06-13,450,436.96,USD,407.94,24.3,1.38,,3.34,,
ABF,DSB2784-003,2025-06-13,280,283.28,USD,252.95,25.2,1.64,,3.49,,
ABF,DSB3012-002,2025-06-13,494.17,463.6547,USD,447.84,12.35,1.64,,1.82,,
ABF,DSB2890-001,2025-06-13,211.88,204.038,USD,178.1,21.19,1.77,,2.98,,
ABF,DSB2890-004,2025-06-13,280,269.64,USD,235.36,28,2.34,,3.94,,
ABF,DSB2890-002,2025-06-13,312,300.46,USD,262.26,31.2,2.6,,4.4,,
ABF,DSB2920-001,2025-06-13,949.2,892.63,USD,803.68,75.94,2.77,,10.23,,
ABF,DSB2934-008,2025-06-13,945,917.61,USD,856.68,51.03,2.89,,7.01,,
ABF,DSB2895-009,2025-06-13,"1,073.5","1,021.645",USD,908.99,96.62,3.08,,12.96,,
ABF,DSB2895-010,2025-06-13,"1,158.25","1,102.3025",USD,980.75,104.24,3.33,,13.98,,
ABF,DSB2934-003,2025-06-13,"1,092","1,060.35",USD,989.94,58.97,3.34,,8.1,,
ABF,DSB2784-001,2025-06-13,588,594.88,USD,531.19,52.92,3.44,,7.33,,
ABF,DSB2895-005,2025-06-13,"1,304.04","1,241.054",USD,"1,104.2",117.36,3.75,,15.75,,
ABF,DSB2895-011,2025-06-13,"1,356","1,290.51",USD,"1,148.2",122.04,3.89,,16.38,,
ABF,DSB3004-004,2025-06-13,997.81,876.3285,USD,843.71,24.95,3.92,,3.75,,
ABF,DSB2890-003,2025-06-13,470.4,453,USD,395.4,47.04,3.93,,6.63,,
ABT,DSB1058-002,2025-06-13,183.06,169.753064,USD,159.58,4.42395,4.58,,1.170514,,
ABF,DSB3001-002,2025-06-13,"1,156.85","1,016.0025",USD,978.03,28.92,4.68,,4.37,,
ABF,DSB2824-001,2025-06-13,"1,186.5","1,201.92",USD,"1,062.51",118.65,4.72,,16.03,,
ABF,DSB2934-001,2025-06-13,"1,584.8","1,538.868",USD,"1,436.69",85.58,4.85,,11.76,,
ABF,DSB2934-006,2025-06-13,"1,700","1,650.73",USD,"1,541.12",91.8,5.2,,12.61,,
ABF,DSB2973-001,2025-06-13,733.6,653.4,USD,616.31,26.41,6.41,,4.26,,
ABF,DSB2796-001,2025-06-13,"1,359.27","1,375.1757",USD,"1,229.47",122.33,6.6,,16.76,,
ABF,DSB2891-001,2025-06-13,"2,477.88","2,456.198",USD,"2,098.7",309.74,6.64,,41.13,,
ABF,DSB2891-002,2025-06-13,"2,477.88","2,456.198",USD,"2,098.7",309.74,6.64,,41.13,,
ABF,DSB2796-002,2025-06-13,"1,372","1,388.05",USD,"1,240.99",123.48,6.67,,16.92,,
ABF,DSB2934-005,2025-06-13,"2,450","2,379",USD,"2,221.03",132.3,7.5,,18.17,,
ABF,DSB2895-008,2025-06-13,"2,712","2,581.01",USD,"2,296.4",244.08,7.79,,32.74,,
ABF,DSB2784-002,2025-06-13,"1,400","1,416.38",USD,"1,264.74",126,8.19,,17.44,,
ABF,DSB2824-002,2025-06-13,"2,147","2,174.91",USD,"1,922.64",214.7,8.55,,29.02,,
ABF,DSB2915-001,2025-06-13,"3,611.87","3,363.9495",USD,"3,055.09",260.05,13.27,,35.54,,
ABF,DSB2978-001,2025-06-13,"4,636.53","4,203.0105",USD,"3,926.06",231.83,13.27,,31.87,,
ABF,DSB3007-001,2025-06-13,"1,456","1,278.73",USD,"1,222.6",36.4,13.27,,6.46,,
ABT,DSB1058-004,2025-06-13,549.32,509.389013,USD,478.87,13.275233,13.73,,3.51068,,
ABT,DSB1058-003,2025-06-13,620.37,575.274271,USD,540.81,14.992275,15.51,,3.965296,,
ABF,DSB3004-001,2025-06-13,"4,621.35","4,058.6975",USD,"3,907.63",115.53,18.16,,17.38,,
ABF,DSB2993-001,2025-06-13,"5,537","5,019.29",USD,"4,682.24",276.85,21.42,,38.77,,
